id;make;model;train;valid;title;numel;size0;size1;qfMin;qfMax
2652056903;RICOH      ;RICOH R8       ;1;0;Ricoh R8 Review Samples;34;3648;2736;98;99
4870228201;RICOH IMAGING COMPANY, LTD.;PENTAX K-3 II;1;0;Pentax K-3 II Samples Gallery;8;6016;4000;99;99
5346062930;RICOH IMAGING COMPANY, LTD.;PENTAX K-S2;1;0;Pentax K-S2 Samples Gallery;25;5472;3648;98;100
0514184272;RICOH IMAGING COMPANY, LTD.;PENTAX XG-1;1;0;Pentax XG-1 samples gallery;15;4608;3456;91;94
7838349358;RICOH IMAGING COMPANY, LTD.;RICOH WG-4 GPS;1;0;Ricoh WG-4 review samples;28;4608;3456;90;98
3452916558;RICOH IMAGING COMPANY, LTD.;RICOH WG-50;1;0;Ricoh WG-50 sample gallery;17;4608;3456;90;97
2340689509;RICOH IMAGING COMPANY, LTD.  ;PENTAX K-1 Mark II ;1;0;Pentax K-1 II sample gallery;23;7360;4912;96;100
5209199313;RICOH IMAGING COMPANY, LTD.  ;PENTAX K-3         ;1;0;Pentax K-3 Review Samples;75;6016;4000;98;100
4821736717;RICOH IMAGING COMPANY, LTD.  ;PENTAX K-70        ;1;0;Pentax K-70 real-world samples;59;6000;4000;98;100
9625050354;RICOH IMAGING COMPANY, LTD.  ;PENTAX KP          ;1;0;Pentax KP Sample Gallery;11;6016;4000;100;100
8304430048;SAMSUNG; SAMSUNG WB500 / VLUU WB500 / SAMSUNG HZ10W;1;0;Samsung HZ10W Group Test Samples;12;3648;2736;91;99
3754272969;SAMSUNG;EK-GC200;1;0;Samsung Galaxy Camera 2 samples gallery;26;4608;3456;96;98
4043827463;SAMSUNG;EK-GN120;1;0;Samsung Galaxy NX sample images;11;5472;3648;98;99
8819578908;SAMSUNG;EX1    ;1;0;Samsung TL500 Review Samples;32;3648;2736;95;98
2394020274;SAMSUNG;NX mini;1;0;Samsung NX Mini samples gallery;52;5472;3648;90;100
2863271451;SAMSUNG;NX1;1;0;Samsung NX1 Real-world Samples;56;6480;4320;94;98
6310641031;SAMSUNG;NX200;1;0;Samsung NX200 Review Samples;37;5472;3648;95;98
7086313327;SAMSUNG;NX2000;1;0;Samsung NX2000 Samples Gallery;17;5472;3648;99;99
8646724196;SAMSUNG;NX30;1;0;Samsung NX30 samples gallery;36;5472;3648;97;99
8808637336;SAMSUNG;NX300;1;0;Samsung NX300 samples gallery;21;5472;3648;99;99
1537466809;SAMSUNG;NX500;1;0;Samsung NX500 Sample Gallery;44;6480;4320;92;98
6972824938;SAMSUNG;SAMSUNG WB2200F;1;0;Samsung WB2200F samples gallery;26;4608;3456;94;100
8089758668;SAMSUNG;SAMSUNG WB650 / VLUU WB650 / SAMSUNG WB660;1;0;Samsung HZ35W Review Samples;14;4000;3000;91;99
6055882780;SAMSUNG;SAMSUNG-EK-GC100;1;0;Samsung Galaxy Camera Review Samples;32;4608;3456;94;100
3295397279;SAMSUNG;SGH-T999;1;0;Samsung Galaxy S3 Review Samples;24;3264;2448;92;98
1810549891;SAMSUNG;SM-G900F;1;0;Samsung Galaxy S5 Sample Gallery;28;5312;2988;96;96
9742252972;samsung;SM-G925F;1;0;Samsung Galaxy S6 / S6 Edge Review Samples;56;5312;2988;92;96
4795242505;samsung;SM-G965U;1;0;Samsung Galaxy S9+ sample gallery;81;4032;3024;90;96
9613182635;SAMSUNG;SM-N910F;1;0;Samsung Galaxy Note 4 Review Samples;43;5312;2988;96;96
9600340158;SAMSUNG;VLUU WB210, SAMSUNG WB210;1;0;Samsung WB210 review samples;24;4320;3240;95;100
5616261218;SAMSUNG        ;NX10           ;1;0;Samsung NX10 Review Samples;38;4592;3056;92;98
8753291756;SAMSUNG                                ;WB5000/HZ25W                                ;1;0;Samsung HZ25W Review Samples;27;4000;3000;91;96
0282512849;Samsung Techwin;<Digimax V700 / Kenox V10 / Digimax V10 >;1;0;Samsung V700 Review Samples;14;3072;2304;96;99
1939245394;SAMSUNG TECHWIN;Pro 815    ;1;0;Samsung Pro815 Review Samples;27;3264;2448;93;98
7487457239;SAMSUNG TECHWIN;VLUU NV 7, NV 7;1;0;Samsung NV7 OPS Review Samples;31;3072;2304;91;98
1271576333;SAMSUNG TECHWIN;VLUU NV10, NV10;1;0;Samsung NV10 Review Samples;29;3648;2736;94;98
5090018911;SEALIFE;SEALIFE DC2000;0;1;Sealife DC2000 sample gallery;70;5472;3648;91;100
2246003929;SIGMA;SIGMA dp0 Quattro;0;1;Sigma dp Quattro Samples Gallery;21;5424;3616;98;100
4535661159;SIGMA;SIGMA DP1;0;1;Sigma DP1 Review Samples;38;2640;1760;94;99
4755514451;SIGMA;SIGMA SD1;0;1;Sigma SD1 / SD1 Merrill Review Samples;26;4704;3136;92;99
0045469402;SIGMA;SIGMA SD10;0;1;Sigma SD10 Review Samples;9;2268;1512;99;99
4212754124;SIGMA;SIGMA SD9;0;1;Sigma SD9 Review Samples;14;2268;1512;99;99
1160745414;Sony;D6603;0;1;Sony Xperia Z3 Review Samples;22;5248;3936;97;97
2658463150;SONY;DSC-F828;1;0;Sony DSC-F828 Review Samples;9;3264;2448;93;99
3545662079;SONY;DSC-F88;1;0;Sony DSC-F88 Review Samples;16;2592;1944;92;99
3720654563;SONY;DSC-H00;1;0;Sony Cyber-shot DSC-H55 review samples;15;4320;3240;93;98
6866970990;SONY;DSC-H1;1;0;Sony DSC-H1 Review Samples;29;2592;1944;93;98
7600794806;SONY;DSC-H10;1;0;Sony DSC-H10 Review Samples;40;3264;2448;90;98
9104890241;SONY;DSC-H2;1;0;Sony DSC-H2 Review Samples;24;2816;2112;92;99
4691065612;SONY;DSC-H20;1;0;Sony H20 Group Test Samples;13;3648;2736;93;97
5930212924;SONY;DSC-H3;1;0;Sony DSC-H3 Review Samples;35;3264;2448;90;97
2943218766;SONY;DSC-H5;1;0;Sony DSC-H5 Review Samples;25;3072;2304;90;98
6997971453;SONY;DSC-H7;1;0;Sony DSC-H7 Review Samples;23;3264;2448;90;97
5908732372;SONY;DSC-H9;1;0;Sony DSC-H9 Review Samples;30;3264;2448;90;97
0044431753;SONY;DSC-HX1;1;0;Sony CyberShot DSC-HX1 Review Samples;39;3456;2592;91;98
7527112771;SONY;DSC-HX100V             ;1;0;Sony Cyber-shot DSC-HX100V Review Samples,;24;4608;3456;94;94
0080990242;SONY;DSC-HX200V;1;0;Sony DSC-HX200V Review Samples;24;4896;3672;98;98
3666308830;SONY;DSC-HX20V;1;0;Sony Cyber-shot HX20V Review Samples;25;4896;3672;96;98
4910708225;SONY;DSC-HX5V;1;0;Sony Cyber-shot DSC-HX5 review samples;18;3648;2736;90;99
4308897858;SONY;DSC-HX7V               ;1;0;Sony Cybershot HX7V;15;4608;3456;94;94
6761643252;SONY;DSC-HX90V;1;0;Sony Cyber-shot HX90V Real-world Samples;62;4896;3672;97;98
3659907111;SONY;DSC-HX9V               ;1;0;Sony Cybershot HX9V review samples;23;4608;3456;94;94
9228999087;SONY;DSC-L1;1;0;Sony DSC-L1 Review Samples;26;2304;1728;91;98
4326942909;SONY;DSC-P150;1;0;Sony DSC-P150 Review Samples;26;3072;2304;95;98
7073982057;SONY;DSC-P200;1;0;Sony DSC-P200 Review Samples;20;3072;2304;92;98
7133301586;SONY;DSC-R1;1;0;Sony DSC-R1 Review Samples;8;3888;2592;94;98
7234604945;SONY;DSC-RX1;1;0;Sony CyberShot DSC-RX1 Review Samples;35;6000;4000;98;100
1190052917;SONY;DSC-RX10;1;0;Sony Cyber-shot RX10 Sample Images;39;5472;3648;97;98
6467050899;SONY;DSC-RX100;1;0;Sony Cyber-shot DSC-RX100 Review Samples;31;5472;3648;98;98
5373252641;SONY;DSC-RX100M2;1;0;Sony Cyber-shot RX100 II;48;5472;3648;98;98
0657499505;SONY;DSC-RX100M3;1;0;Sony Cybershot DSC RX100 III samples gallery;73;5472;3648;97;100
7883634147;SONY;DSC-RX100M4;1;0;Sony RX100 IV Real World Samples;48;5472;3648;97;100
9648499194;SONY;DSC-RX100M5;1;0;Sony RX100 Mark V Real World Samples;117;5472;3648;95;100
8189628340;SONY;DSC-RX100M6;1;0;Sony Cyber-shot RX100 VI sample gallery;105;5472;3648;97;100
4612285737;SONY;DSC-RX10M2;1;0;Sony RX10 II real-world samples;43;5472;3648;97;99
0737303360;SONY;DSC-RX10M3;1;0;Sony Cyber-shot DSC-RX10 III Real-world Samples Gallery;137;5472;3648;95;98
1816870055;SONY;DSC-RX10M4;1;0;Sony Cyber-shot DSC-RX10 Mark IV Samples Gallery;152;5472;3648;95;98
9715246082;SONY;DSC-RX1RM2;1;0;Sony Cyber-shot RX1R II Sample Gallery;32;7952;5304;97;98
4774051402;SONY;DSC-S90;1;0;Sony DSC-S90 Review Samples;28;2304;1728;90;98
6380342263;SONY;DSC-T300;1;0;Sony Cyber-shot T300 Review Samples;26;3648;2736;91;98
6864569897;SONY;DSC-TX10               ;1;0;Sony TX10 review samples;22;4608;3456;90;94
6965379830;SONY;DSC-TX30;1;0;Sony Cyber-shot DSC-TX30 Samples Gallery;32;4896;3672;97;98
0950631403;SONY;DSC-V1;1;0;Sony DSC-V1 Review Samples;11;2592;1944;94;98
5852939692;SONY;DSC-V3;1;0;Sony DSC-V3 Review Samples;12;3072;2304;94;98
9548118664;SONY;DSC-W7;1;0;Sony DSC-W7 Review Samples;29;3072;2304;92;99
2567530732;SONY;DSC-W80;1;0;Sony DSC-W80 Review Samples;35;3072;2304;90;97
9651367605;SONY;DSLR-A550;1;0;Sony Alpha DSLR-A550 Review Samples;48;4592;3056;95;98
0889117998;SONY;DSLR-A580;1;0;Sony DSLR A580 Review Samples;43;4912;3264;98;98
4401418513;SONY;ILCA-68;1;0;Sony Alpha SLT-A68 real world samples ;43;6000;4000;97;98
8239405197;SONY;ILCA-77M2;1;0;Sony A77 II Real-World Samples;20;6000;4000;95;98
7596962474;SONY;ILCA-99M2;1;0;Sony a99 II Real World Sample Gallery;24;7952;5304;97;98
6084691956;SONY;ILCE-3000;1;0;Sony a3000 Samples Gallery;25;5456;3632;97;98
4391786190;SONY;ILCE-5100;1;0;Sony a5100 Samples Gallery;32;6000;4000;92;99
7558787527;SONY;ILCE-6000;1;0;Sony Alpha 6000 samples gallery;40;6000;4000;92;98
9996097469;SONY;ILCE-6300;1;0;Sony a6300 real world samples;82;6000;4000;97;98
4109805089;SONY;ILCE-6500;1;0;Sony a6500 Sample Images;79;6000;4000;97;100
3127303743;SONY;ILCE-7;1;0;Sony Alpha 7 samples gallery;29;6000;4000;95;98
5674675445;SONY;ILCE-7M2;1;0;Sony a7 II Real-world Samples;40;6000;4000;97;99
6769434587;SONY;ILCE-7M3;1;0;Sony a7 III sample photos;173;6000;4000;95;100
5690566681;SONY;ILCE-7R;1;0;Sony Alpha a7r review samples gallery;28;7360;4912;95;100
7076458101;SONY;ILCE-7RM2;0;1;Sony Alpha 7R II Samples Gallery;47;7952;5304;97;97
9985983572;SONY;ILCE-7RM3;0;1;Sony a7R III sample photos;115;7952;5304;96;100
5909894886;SONY;ILCE-7S;1;0;Sony Alpha 7S samples gallery;21;4240;2832;98;100
5484254968;SONY;ILCE-9;1;0;Sony a9 real world samples gallery;87;6000;4000;97;98
7626606504;SONY;NEX-00;1;0;Sony Alpha NEX-C3 Review Samples;30;4912;3264;98;98
5535091587;SONY;NEX-3;1;0;Sony NEX-3 Review Samples Gallery;26;4592;3056;98;98
2646495347;SONY;NEX-5;1;0;Sony NEX-5 Review Samples Gallery;32;4592;3056;95;98
9854571388;SONY;NEX-5N;1;0;Sony NEX-5N: Review Samples;28;4912;3264;98;98
9877957869;SONY;NEX-5T;1;0;Sony Alpha NEX-5T samples gallery;21;4912;3264;95;98
1431836047;SONY;NEX-6;1;0;Sony NEX-6 Review Samples;32;4912;3264;97;98
5563556166;SONY;NEX-7;1;0;Sony NEX-7 Review Samples;42;6000;4000;97;98
0112346658;SONY;NEX-F3;1;0;Sony Alpha NEX-F3 Review Samples;23;4912;3264;98;98
7608915425;SONY;SLT-A00;1;0;Sony-SLTA35 review samples;39;4912;3264;98;98
9144684292;SONY;SLT-A55V;1;0;Sony SLT-A55 Review Samples;39;4912;3264;98;98
5951439482;SONY;SLT-A57;1;0;Sony Alpha SLT-A57 Review Samples;40;4912;3264;97;98
2445426327;SONY;SLT-A58;1;0;Sony Alpha SLT-A58 samples gallery;25;5456;3632;98;98
1812592191;SONY;SLT-A65V;1;0;Sony Alpha SLT A65 Review;32;6000;4000;98;98
2972749757;SONY;SLT-A77V;1;0;Sony Alpha SLT-A77 Review Samples;30;6000;4000;98;100
4696352574;SONY;SLT-A99V;1;0;Sony Alpha SLT-A99 Review Samples;31;6000;4000;97;100
3222995356;SONY ;DSLR-A200;1;0;Sony DSLR-A200 Review Samples;29;3872;2592;98;98
7324686923;SONY ;DSLR-A350;1;0;Sony Alpha DSLR A350 Review Samples;33;4592;3056;98;100
9187322666;SONY ;DSLR-A380;1;0;Sony DSLR-A380 Review Samples;34;4592;3056;98;98
2689313599;SONY ;DSLR-A390;1;0;Sony Alpha 390 Review Samples;23;4592;3056;98;100
2744829658;SONY ;DSLR-A700;1;0;Sony DSLR-A700 Review Samples;32;4272;2848;98;100
0781936781;SONY ;DSLR-A850;1;0;Sony DSLR-A850 Review Samples;34;6048;4032;97;98
5185531339;SONY ;DSLR-A900;1;0;Sony Alpha DSLR-A900 Review Samples;31;6048;4032;98;98
6282765254;SONY           ;DSLR-A100;1;0;Sony DSLR-A100 Review Samples;35;3872;2592;90;98
3406678512;XIAOYI;M1;1;0;YI M1 Sample Gallery;35;5184;3888;96;99
